ID	Value
HAD879	పూలలో\N_NN అధికభాగం\QT_QTF దండలుగా\RB పుష్పగుచ్చాలు\N_NN ధార్మిక\N_NN కార్యాలలో\N_NN ఉపయోగింపబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD88	ప్రపంచంలో\N_NN అభివృద్ధి\N_NN చెందిన\V_VM_VNF దేశాల్లో\N_NN కమతాల\N_NN పరిమాణం\N_NN పెద్దది\N_NN ,\RD_PUNC వ్యవసాయం\N_NN మీద\PSP జీవించే\V_VM_VNF పౌరుల\N_NN సంఖ్య\N_NN తక్కువ\QT_QTF .\RD_PUNC
HAD880	తల\N_NN నూనెలు,\N_NN అత్తర్లు\N_NN చేయడానికి\V_VM_VNG కేవలం\QT_QTF కొంచెంగా\RB మాత్రమే\RP_RPD ఉపయోగపడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD881	భారతదేశంలో\N-NNP మల్లెపువ్వుల\N_NN నుంచి\PSP తైలం\N_NN తీయబడటం\V_VM_VNG లేదు\V_VM_VF .\RD_PUNC
HAD882	గడిచిన\V_VM_VNF సంవత్సరాల్లో\N_NN ఈజిప్టు\N-NNP ,\RD_PUNC సిరియా\N-NNP ,\RD_PUNC అల్జీరియా,\N-NNP మరియు\CC_CCD మొరాకోలలోకూడా\N-NNP మల్లె\N_NN తోటలు\N_NN నాటబడ్డాయి\V_VM_VF .\RD_PUNC
HAD883	దీని\PR_PRP వేళ్ళు\N_NN తామరకు\N_NN చికిత్సలో\N_NN ఉపయోగంగా\RB చెప్పబడింది\V_VM_VF .\RD_PUNC
HAD884	దీని\PR_PRP ఆకులు\N_NN చర్మపు\JJ పుండ్ల\N_NN నుంచి\PSP నివారణ\N_NN పొందడానికి\V_VM_VNG నమలబడుతుంటాయి\V_VM_VF .\RD_PUNC
HAD885	పూల\N_NN నుంచి\PSP తీసిన\V_VM_VNF సుగంధతైలం\N_NN ,\RD_PUNC అత్తరు\N_NN వాటి\PR_PRP చల్లదనాన్ని\N_NN కలిగించే\V_VM_VNF గుణం\N_NN వల్ల\PSP చర్మవ్యాధులు\N_NN ,\RD_PUNC తలనొప్పి\N_NN ,\RD_PUNC కళ్ళజబ్బులు\N_NN మొదలైన\JJ వాటిలో\PR_PRP ఉపయోగింపడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD886	వేసవికాలంలో\N_NN పూసే\V_VM_VNF పూలు\N_NN వర్షకాలంలో\N_NN శీతోష్ణస్థితులలో\N_NN పూసిన\V_VM_VNF పూల\N_NN కంటే\PSP అధిక\QT_QTF సువాసనలు\N_NN ఇస్తాయి\V_VM_VF .\RD_PUNC
HAD887	ఈ\DM_DMD పూలను\N_NN కోసిన\V_VM_VNF వెంటనే\RB దీనిలోని\PR_PRP సుగంధాన్ని\N_NN తీసే\V_VM_VNF పని\N_NN ప్రారంభింపబడుతుంది\V_VM_VF .\RD_PUNC
HAD888	వేడిని\N_NN వీలుననుసరించి\V_VM_VNF తగ్గించాలి\V_VM_VF .\RD_PUNC
HAD889	భారతదేశంలో\N-NNP రెండు\QT_QTC విధాలైన\JJ సారం\N_NN తీసే\V_VM_VNF పనులు\N_NN వినియోగింపబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD89	వ్యవసాయ\N_NN రంగంలో\N_NN ఉన్న\V_VM_VNF ఈ\DM_DMD సమస్యలను\N_NN అడ్డుకోకపోవడానికి\V_VM_VNG రెండు\QT_QTC కారణాలు\N_NN ఉన్నాయి\V_VM_VF .\RD_PUNC
HAD890	మల్లెపూల\N_NN తైలం\N_NN మంచి\JJ సుగంధ\N_NN నిర్మాణం\N_NN గురించి\PSP వినియోగింపబడుతున్నది\V_VM_VF .\RD_PUNC
HAD891	ఇది\PR_PRP వ్యాపారమహత్త్వంలో\N_NN గులాబీ\N_NN కంటె\PSP తక్కువగా\RB ఉన్నది\V_VM_VF .\RD_PUNC
HAD892	ఇది\PR_PRP ధూప\N_NN దీపాలలో\N_NN వేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD893	మల్లె\N_NN మొక్క\N_NN చిన్నదిగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD894	దీనిలో\PR_PRP తెలుపు\N_NN ,\RD_PUNC పసుపు\N_NN మొదలైన\JJ అనేకరకాల\N_NN పూలు\N_NN వస్తాయి\V_VM_VF .\RD_PUNC
HAD895	మల్లెకు\N_NN వేడి\N_NN ఉష్ణోగ్రతలోను\N_NN వేళ్లలోకూడా\N_NN వేడి\N_NN స్థానం\N_NN కావాలి\V_VM_VF .\RD_PUNC
HAD896	దీనికి\PR_PRP ఎండ\N_NN గల\V_VM_VNF పొలం\N_NN కావాలి\V_VM_VF .\RD_PUNC
HAD897	మల్లె\N_NN 700\QT_QTC నుండి\PSP 2000\QT_QTC మీటర్ల\N_NN ఎత్తులోకూడా\N_NN కుమాయి\N_NN కొండలలో\N_NN నాటబడగలదు\V_VM_VF .\RD_PUNC
HAD898	ఈ\DM_DMD మొక్క\N_NN సుమారు\QT_QTF 50\QT_QTC సంవత్సరాలు\N_NN జీవించగలదు\V_VM_VF .\RD_PUNC
HAD899	కానీ\CC_CCD 15\QT_QTC సంవత్సరాల\N_NN వయస్సు\N_NN వరకే\PSP దీనిలో\PR_PRP మంచి\JJ పూలు\N_NN పూస్తాయి\V_VM_VF .\RD_PUNC
HAD9	భారతీయ\N-NNP వ్యవసాయ\N_NN అనుసంధాన\N_NN పరిషత్\N_NN (ఐసిఏఆర్)\N-NNP యొక్క\PSP జాతీయ\JJ వ్యవసాయ\N_NN ఉపయోగ\V_VM_VNF సంఘం\N_NN బ్యూరో\N_NN శాస్త్రవేత్తలు\N_NN ఈ\DM_DMD రోగానికి\N_NN వందశాతం\QT_QTC చికిత్స\N_NN సాధ్యమయ్యే\V_VM_VNF సాంకేతికతను\N_NN అభివృద్ధి\N_NN చేశారు\V_VM_VF .\RD_PUNC
HAD90	భారతదేశంలో\N-NNP భూమి\N_NN తండ్రి\N_NN నుంచి\PSP కొడుకులకు\N_NN వస్తుంది\V_VM_VF ,\RD_PUNC మరియు\CC_CCD పెరిగే\V_VM_VNF జనాభా\N_NN వల్ల\PSP కమతాల\N_NN ఆకారం\N_NN దానంతట\PR_PRP అదే\PR_PRP తగ్గుతూ\V_VM_VNF వస్తుంది\V_VM_VF .\RD_PUNC
HAD900	ఇది\PR_PRP విభిన్నమైన\JJ శీతోష్ణస్థితులతో\N_NN నాటబడగలదు\V_VM_VF .\RD_PUNC
HAD901	నీటిపారుదల\N_NN లేని\V_VM_VNF ప్రాంతాలలో\N_NN కూడా\RP_RPD మల్లె\N_NN సులువుగా\RB సాగుచేయబడగలదు\V_VM_VF .\RD_PUNC
HAD902	ఇది\PR_PRP రాజస్థాన్\N-NNP ,\RD_PUNC తమిళనాడు\N-NNP మరియు\CC_CCD ఇతర\JJ ప్రదేశాలలోకూడా\N_NN సాగు\N_NN చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD903	దీనికి\PR_PRP ఎర్ర\N_NN బంక\N_NN నేలలు\N_NN అన్నింటి\QT_QTF కంటె\PSP ఉత్తమమైనవి\V_VM_VF .\RD_PUNC
HAD904	మల్లెతోటలో\N_NN నీటి\N_NN నిర్గమనం\N_NN బాగుండాలి\V_VM_VF .\RD_PUNC
HAD905	మల్లెమొక్కల్ని\N_NN జూన్\N-NNP మొదలు\V_VM_VNF డిసెంబరు\N-NNP వరకు\PSP ఏ\DM_DMR సమయంలోనైనా\N_NN నాటవచ్చు\V_VM_VF .\RD_PUNC
HAD906	మొక్కలు\N_NN బాగా\RB ఎదగడానికి\V_VM_VNG సేంద్రియ\N_NN లేక\CC_CCD రసాయనిక\JJ ఎరువులు\N_NN వేయాలి\V_VM_VF .\RD_PUNC
HAD907	మొక్కలు\N_NN రెండో\QT_QTO సంవత్సరం\N_NN పూలు\N_NN పూయడం\V_VM_VNG ప్రారంభిస్తాయి\V_VM_VF .\RD_PUNC
HAD908	ఏఫ్రిల్-\N-NNP మే\N-NNP మరియు\CC_CCD ఆగష్టు–\N-NNP నవంబరులలో\N-NNP పూలు\N_NN వస్తాయి\V_VM_VF .\RD_PUNC
HAD909	మల్లెపూలు\N_NN బాగా\RB ఉదయాన్నే\N_NN కోయబడుతాయి\V_VM_VF .\RD_PUNC
HAD91	మన\PR_PRP ప్రభుత్వం\N_NN వ్యవసాయంతో\N_NN ముడివడిన\V_VM_VNF గ్రామీణుల\N_NN ఆర్ధికవ్యవస్థ\N_NN యొక్క\PSP రెండవ\QT_QTO విభాగంలో\N_NN ఉపాధికి\N_NN సిద్ధం\N_NN చేయించడంలో\V_VM_VNG సఫలీకృతం\N_NN కాగలిగింది\V_VM_VF .\RD_PUNC
HAD910	ఈ\DM_DMD సమయంలో\N_NN వాసన\N_NN అత్యధికంగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD911	పది\QT_QTC గంటల\N_NN తర్వాత\N_NST నూనె\N_NN పరిమాణం\N_NN తక్కువవుతుంది\V_VM_VF .\RD_PUNC
HAD912	మొక్కలను\N_NN ప్రతి\JJ సంవత్సరం\N_NN కత్తిరించబడతాయి\V_VM_VF .\RD_PUNC
HAD913	ఎండిన\V_VM_VNF కొమ్మల్ని\N_NN తీసివేయటం\V_VM_VNG అవసరం\N_NN అవుతుంది\V_VM_VF .\RD_PUNC
HAD914	ప్రతి\JJ రెండు\QT_QTC నెలల\N_NN తర్వాత\N_NST కలుపుతీత\N_NN కలుపు\N_NN మొక్కలను\N_NN తీసివేయడానికి\V_VM_VNG చేయాలి\V_VM_VF .\RD_PUNC
HAD915	మార్చి\N-NNP నుండి\PSP అక్టోబరు\N-NNP వరకు\PSP ఏదో\PR_PRL సమయంలో\N_NN పూలు\N_NN తెంచడం\V_VM_VNG జరుగుతుంది\V_VM_VF .\RD_PUNC
HAD916	పూల\N_NN దిగుబడి\N_NN మొక్కల\N_NN సంరక్షణ\N_NN మీద\PSP ఆధారపడి\V_VM_VNF ఉంటుంది\V_VM_VF .\RD_PUNC
HAD917	మల్లె\N_NN మొక్కలకు\N_NN నష్టం\N_NN కలిగించే\V_VM_VNF పురుగులలో\N_NN రెండు\QT_QTC ముఖ్యమైనవి\V_VM_VF అవి\PR_PRP మొగ్గ\N_NN పురుగు\N_NN మరియు\CC_CCD రెడ్‍మెయిట్\N_NN (\RD_SYM ఎర్ర\N_NN చెదలు\N_NN )\RD_SYM .\RD_PUNC
HAD918	ఈ\DM_DMD పురుగులను\N_NN నిరోధించడానికి\V_VM_VNG పోలీడోల్\N-NNP మరియు\CC_CCD గంధకం\N_NN ఒకసారి\QT_QTC ప్రయోగించవచ్చు\V_VM_VF .\RD_PUNC
HAD919	ఈ\DM_DMD మందును\N_NN ప్రతి\JJ 15\QT_QTC రోజుల\N_NN తర్వాత\N_NST వేయాలి\V_VM_VF .\RD_PUNC
HAD92	మన\PR_PRP దేశం\N_NN యొక్క\PSP అంతులేని\V_VM_VNF మానవవనరులు\N_NN గ్రామీణప్రాంతాలలో\N_NN ఉన్నాయి\V_VM_VF ఎందుకంటే\CC_CCD ప్రభుత్వం\N_NN వద్ద\PSP వ్యవసాయరంగంయొక్క\N_NN తగ్గుదలను\N_NN ఆపటానికి\V_VM_VNG ఏ\DM_DMQ విధమైన\JJ యుద్ధనీతి\N_NN లేదు\V_VM_VF .\RD_PUNC
HAD920	ఏమోమమ్\N_NN సుబులేటస్\N_NN రాక్స్\N_NN వర్గ్\N_NN (పెద్దఏలకి)\N_NN “జింజీవిరేసీ”\N-NNP వంశంలోని\N_NN ఒక\QT_QTC బీజపత్రి\N_NN మొక్క\N_NN .\RD_PUNC
HAD921	దీని\PR_PRP మొక్క\N_NN కొమ్మలు\N_NN కలిగి\V_VM_VNF ,\RD_PUNC పొడవుగా\RB పెరిగి\V_VM_VNF చాలా\QT_QTF సంవత్సరాలు\N_NN ఉంటుంది\V_VM_VF .\RD_PUNC
HAD922	పెద్ద\JJ ఏలకులను\N_NN ఉత్పత్తి\N_NN చేసే\V_VM_VNF అన్నింటి\QT_QTF కంటె\PSP సిక్కిం\N-NNP రంగం\N_NN పెద్దది\N_NN మరియు\CC_CCD ఇదే\PR_PRP అత్యధిక\QT_QTF పరిమాణంలో\N_NN పెద్ద\JJ ఏలకుల\N_NN ఉత్పత్తి\N_NN చేస్తున్నది\V_VM_VF .\RD_PUNC
HAD923	దీని\PR_PRP తర్వాత\N_NST పశ్చిమబెంగాల్\N-NNP మరియు\CC_CCD అస్సాంలోని\N-NNP ఉప\N_NN హిమాలయ\N-NNP ప్రాంతానికి\N_NN ప్రముఖస్థానం\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD924	పెద్ద\JJ ఏలకులలో\N_NN సగటున\N_NN 70\QT_QTC శాతం\N_NN విత్తనం\N_NN 30\QT_QTC శాతం\N_NN తొక్క\N_NN ఉంటుంది\V_VM_VF .\RD_PUNC
HAD925	పెద్ద\JJ ఏలకులలోని\N_NN గింజల\N_NN గుణాలు\N_NN చిన్న\JJ ఏలకుల\N_NN గింజలతో\N_NN సమానంగా\RB ఉంటాయి\V_VM_VF .\RD_PUNC
HAD926	పెద్ద\JJ ఏలకుల\N_NN సాగు\N_NN కోసం\PSP అటవీభూముల్ని\N_NN ఎన్నుకుంటే\V_VM_VNF దానిని\PR_PRP పూర్తిగా\RB శుభ్రం\N_NN చేయాలి\V_VM_VF .\RD_PUNC
HAD927	భూమిలో\N_NN ఏ\DM_DMR విధమైన\JJ కలుపుమొక్కలు\N_NN ఉండకూడదు\V_VM_VF .\RD_PUNC
HAD928	సావనీ\N_NN రకం\N_NN పెద్ద\JJ ఏలకులకాయలు\N_NN ఆగష్టు\N-NNP –\N_NN సెప్టెంబరులలో\N-NNP కోయడానికి\V_VM_VNG యోగ్యంగా\RB ఉంటాయి\V_VM_VF .\RD_PUNC
HAD929	రామసాఈ+C934\N-NNP ,\RD_PUNC గోల్\N_NN శాహీరణం\N_NN మొక్కల\N_NN పళ్ళు\N_NN పెద్దవిగా\RB ఉంటాయి\V_VM_VF మరియు\CC_CCD అక్టోబరు\N-NNP –\N_NN నవంబరులలో\N-NNP కోతకు\N_NN తగినవిగా\RB ఉంటాయి\V_VM_VF .\RD_PUNC
HAD93	దేశంలోని\N_NN రైతులు\N_NN వారి\PR_PRP గాయం\N_NN మీద\PSP కట్టువేసే\V_VM_VNF ప్రభుత్వం\N_NN తన\PR_PRP నీతుల\N_NN సాధన\N_NN కోసంస్వయంగా\RB బాగా\RB గాయం\N_NN చేసే\V_VM_VNF రోగానికి\N_NN అనుకూలురు\N_NN .\RD_PUNC
HAD930	సిక్కింలో\N-NNP రామసాఈ\N-NNP ,\RD_PUNC సావనీ\N_NN ,\RD_PUNC గోల్\N_NN సాఈ\N_NN అనే\CC_CCS మూడు\QT_QTC రకాల\N_NN సాగుచేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD931	పెద్ద\JJ ఏలకిమొక్కల\N_NN మీద\N_NST ’ఫర్కీ’\N_NN అనే\CC_CCS సూక్ష్మజీవులు\N_NN సోకుతాయి\V_VM_VF మరియు\CC_CCD మొక్కలను\N_NN తెగులు\N_NN గల\V_VM_VNF వాటిగా\PR_PRP చేస్తాయి\V_VM_VF .\RD_PUNC
HAD932	ఈ\DM_DMD తెగులు\N_NN కారణంగా\RP_RPD మొక్కలకు\N_NN పళ్ళు\N_NN తక్కువ\QT_QTF వస్తాయి\V_VM_VF .\RD_PUNC
HAD933	తెగులు\N_NN మొక్కలను\N_NN తగలబెట్టి\V_VM_VNF నాశనం\N_NN చేయాలి\V_VM_VF .\RD_PUNC
HAD934	పెద్ద\JJ ఏలకుల\N_NN పచ్చికాయలను\N_NN ఎలుకలు\N_NN ఇతర\JJ అడవి\N_NN జంతువులు\N_NN తింటాయి\V_VM_VF మరియు\CC_CCD పంటకు\N_NN ఎక్కువ\QT_QTF హాని\N_NN కలిగిస్తాయి\V_VM_VF .\RD_PUNC
HAD935	దేశంలో\N_NN సుమారు\QT_QTF 70\QT_QTC శాతం\N_NN జనాభా\N_NN వ్యవసాయం\N_NN మీద\PSP ఆధారపడి\V_VM_VNF ఉన్న\V_VM_VNF భారతదేశం\N-NNP ఒక\QT_QTC వ్యవసాయ\N_NN ప్రధాన\JJ దేశం\N_NN .\RD_PUNC
HAD936	పశుధనం\N_NN సంఖ్యకూడా\N_NN భారతదేశంలో\N-NNP ఎక్కువే,\QT_QTF కాని\CC_CCD పశూత్పత్తుల\N_NN ఉత్పత్తి\N_NN మాత్రం\RP_RPD చాలా\QT_QTF తక్కువ\QT_QTF .\RD_PUNC
